UE;NUMERO;TIPO;SITUACAO;REFERENCIA;CONTRATADOS;PROVENTO;DESCONTO;LIQUIDO;PENSIONISTA
UE/MS;045501;Locomoção de Mensalista ( LM ) ;Paga 020444;9/2022;5;1200.000000;0.000000;1200.000000;0.000000
UE/MS;045502;Locomoção de Rercenseador ( LR ) ;Paga 020441;9/2022;100;24031.690000;0.000000;24031.690000;0.000000
UE/MS;045504;Diárias ( EX ) ;Paga 020444;9/2022;13;3316.180000;124.890000;3191.290000;0.000000
UE/MS;045505;Treinamento de Recenseador ( TR ) ;Paga 020440;9/2022;13;2080.000000;0.000000;2080.000000;0.000000
UE/MS;045583;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020439;9/2022;4;2887.900000;212.250000;2675.650000;0.000000
UE/MS;045604;Produção de Recenseador ( PR ) ;Paga 020449;9/2022;99;85208.560000;9479.070000;75729.490000;0.000000
UE/MS;045619;Diárias ( EX ) ;Paga 020444;9/2022;1;200.000000;0.000000;200.000000;0.000000
UE/MS;045622;Diárias ( EX ) ;Paga 020444;9/2022;1;451.350000;26.210000;425.140000;0.000000
UE/MS;045623;Treinamento de Recenseador ( TR ) ;Paga 020448;9/2022;13;1960.000000;0.000000;1960.000000;0.000000
UE/MS;045624;Locomoção de Mensalista ( LM ) ;Paga 020447;9/2022;16;2809.000000;0.000000;2809.000000;0.000000
UE/MS;045625;Locomoção de Rercenseador ( LR ) ;Paga 020446;9/2022;83;16403.600000;0.000000;16403.600000;0.000000
UE/MS;045626;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020442;9/2022;6;2394.060000;158.030000;2236.030000;0.000000
UE/MS;045627;Rescisão de Recenseador ( RR ) ;Paga 020449;9/2022;23;2060.330000;66.160000;1994.170000;0.000000
UE/MS;045736;Diárias ( EX ) ;Paga 020444;9/2022;4;720.000000;0.000000;720.000000;0.000000
UE/MS;045737;Diárias ( EX ) ;Paga 020447;9/2022;4;320.000000;0.000000;320.000000;0.000000
UE/MS;045759;Diárias ( EX ) ;Paga 020447;9/2022;2;1805.400000;87.460000;1717.940000;0.000000
UE/MS;045760;Diárias ( EX ) ;Paga 020447;9/2022;3;4062.150000;393.270000;3668.880000;0.000000
UE/MS;045761;Treinamento de Recenseador ( TR ) ;Paga 020448;9/2022;13;2080.000000;0.000000;2080.000000;0.000000
UE/MS;045762;Locomoção de Mensalista ( LM ) ;Paga 020447;9/2022;5;540.000000;0.000000;540.000000;0.000000
UE/MS;045763;Locomoção de Rercenseador ( LR ) ;Paga 020446;9/2022;46;7723.000000;0.000000;7723.000000;0.000000
UE/MS;045764;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020453;9/2022;6;5933.590000;866.580000;5067.010000;0.000000
UE/MS;045765;Rescisão de Recenseador ( RR ) ;Paga 020449;9/2022;3;35.910000;1.150000;34.760000;0.000000
UE/MS;045780;Produção de Recenseador ( PR ) ;Paga 020453;9/2022;51;54699.980000;5219.450000;49480.530000;0.000000
UE/MS;045781;Locomoção de Mensalista ( LM ) ;Paga 020452;9/2022;7;18660.000000;0.000000;18660.000000;0.000000
UE/MS;045782;Rescisão de Recenseador ( RR ) ;Paga 020449;9/2022;13;2189.320000;94.180000;2095.140000;0.000000
UE/MS;045783;Locomoção de Rercenseador ( LR ) ;Paga 020450;9/2022;104;24092.500000;0.000000;24092.500000;0.000000
UE/MS;045862;Diárias ( EX ) ;Paga 020447;9/2022;7;1400.000000;0.000000;1400.000000;0.000000
UE/MS;045869;Diárias ( EX ) ;Paga 020447;9/2022;7;5113.500000;333.080000;4780.420000;0.000000
UE/MS;045874;Diárias ( EX ) ;Paga 020452;9/2022;20;12874.950000;145.720000;12729.230000;0.000000
UE/MS;045880;Rescisão de Recenseador ( RR ) ;Paga 020449;9/2022;3;216.770000;6.960000;209.810000;0.000000
UE/MS;045914;Treinamento de Recenseador ( TR ) ;Paga 020458;9/2022;25;3840.000000;0.000000;3840.000000;0.000000
UE/MS;045915;Diárias ( EX ) ;Paga 020459;9/2022;9;3811.350000;41.630000;3769.720000;0.000000
UE/MS;045916;Produção de Recenseador ( PR ) ;Paga 020457;9/2022;73;63600.670000;6602.140000;56998.530000;0.000000
UE/MS;045918;Rescisão de Recenseador ( RR ) ;Paga 020457;9/2022;18;1802.240000;57.880000;1744.360000;0.000000
UE/MS;045920;Locomoção de Mensalista ( LM ) ;Paga 020459;9/2022;9;5056.000000;0.000000;5056.000000;0.000000
UE/MS;045921;Locomoção de Rercenseador ( LR ) ;Paga 020456;9/2022;150;27620.210000;0.000000;27620.210000;0.000000
UE/MS;045922;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020453;9/2022;4;4972.820000;515.030000;4457.790000;0.000000
UE/MS;046033;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020457;9/2022;1;124.170000;8.430000;115.740000;0.000000
UE/MS;046045;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020457;9/2022;1;188.390000;159.180000;29.210000;0.000000
UE/MS;046066;Produção de Recenseador ( PR ) ;Paga 020457;9/2022;15;15930.690000;1740.500000;14190.190000;0.000000
UE/MS;046067;Locomoção de Rercenseador ( LR ) ;Paga 020456;9/2022;21;2590.000000;0.000000;2590.000000;0.000000
UE/MS;046071;Locomoção de Mensalista ( LM ) ;Paga 020459;9/2022;7;2930.000000;0.000000;2930.000000;0.000000
UE/MS;046074;Rescisão de Recenseador ( RR ) ;Paga 020457;9/2022;4;676.240000;21.730000;654.510000;0.000000
UE/MS;046077;Locomoção de Rercenseador ( LR ) ;Paga 020456;9/2022;15;1410.000000;0.000000;1410.000000;0.000000
UE/MS;046078;Produção de Recenseador ( PR ) ;Paga 020457;9/2022;2;771.490000;57.860000;713.630000;0.000000
UE/MS;046159;Rescisão de Recenseador ( RR ) ;Paga 020469;9/2022;35;5855.220000;243.950000;5611.270000;0.000000
UE/MS;046230;Diárias ( EX ) ;Paga 020473;10/2022;20;10082.500000;302.990000;9779.510000;0.000000
UE/MS;046231;Treinamento de Recenseador ( TR ) ;Paga 020471;10/2022;5;880.000000;0.000000;880.000000;0.000000
UE/MS;046232;Produção de Recenseador ( PR ) ;Paga 020472;10/2022;131;144074.780000;11552.070000;132522.710000;0.000000
UE/MS;046233;Rescisão de Recenseador ( RR ) ;Paga 020472;10/2022;10;839.360000;26.970000;812.390000;0.000000
UE/MS;046234;Locomoção de Mensalista ( LM ) ;Paga 020473;10/2022;8;2790.000000;0.000000;2790.000000;0.000000
UE/MS;046235;Locomoção de Rercenseador ( LR ) ;Paga 020470;10/2022;175;29579.500000;0.000000;29579.500000;0.000000
UE/MS;046236;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020477;10/2022;1;1549.790000;156.170000;1393.620000;0.000000
UE/MS;046237;Pagamento de Mensalista ( PM ) ;Paga 020569;10/2022;386;903133.260000;55159.170000;847974.090000;0.000000
UE/MS;046238;Rescisação de Mensalista ( RM ) ;Paga 020490;10/2022;7;9085.010000;3674.760000;5410.250000;0.000000
UE/MS;046256;Diárias ( EX ) ;Paga 020473;10/2022;8;2614.050000;104.090000;2509.960000;0.000000
UE/MS;046257;Treinamento de Recenseador ( TR ) ;Paga 020471;10/2022;11;2140.000000;0.000000;2140.000000;0.000000
UE/MS;046258;Produção de Recenseador ( PR ) ;Paga 020472;10/2022;77;72977.900000;5730.870000;67247.030000;0.000000
UE/MS;046259;Locomoção de Mensalista ( LM ) ;Paga 020473;10/2022;5;570.000000;0.000000;570.000000;0.000000
UE/MS;046260;Locomoção de Rercenseador ( LR ) ;Paga 020470;10/2022;79;20722.250000;0.000000;20722.250000;0.000000
UE/MS;046424;Diárias ( EX ) ;Paga 020473;10/2022;2;962.880000;92.460000;870.420000;0.000000
UE/MS;046468;Diárias ( EX ) ;Paga 020476;10/2022;10;5782.760000;271.410000;5511.350000;0.000000
UE/MS;046470;Rescisação de Mensalista ( RM ) ;Paga 020510;10/2022;9;15947.250000;3399.620000;12547.630000;0.000000
UE/MS;046471;Treinamento de Recenseador ( TR ) ;Paga 020478;10/2022;2;360.000000;0.000000;360.000000;0.000000
UE/MS;046473;Produção de Recenseador ( PR ) ;Paga 020477;10/2022;11;15671.130000;1373.150000;14297.980000;0.000000
UE/MS;046474;Rescisão de Recenseador ( RR ) ;Paga 020477;10/2022;18;2588.760000;83.120000;2505.640000;0.000000
UE/MS;046475;Locomoção de Mensalista ( LM ) ;Paga 020476;10/2022;2;1018.000000;0.000000;1018.000000;0.000000
UE/MS;046476;Locomoção de Rercenseador ( LR ) ;Paga 020475;10/2022;119;25090.500000;0.000000;25090.500000;0.000000
UE/MS;046490;Produção de Recenseador ( PR ) ;Paga 020481;10/2022;46;44436.020000;4053.480000;40382.540000;0.000000
UE/MS;046497;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020481;10/2022;2;1503.970000;100.700000;1403.270000;0.000000
UE/MS;046503;Diárias ( EX ) ;Paga 020476;10/2022;5;800.000000;0.000000;800.000000;0.000000
UE/MS;046505;Diárias ( EX ) ;Paga 020476;10/2022;16;10320.000000;0.000000;10320.000000;0.000000
UE/MS;046523;Rescisão de Recenseador ( RR ) ;Paga 020481;10/2022;7;1192.840000;38.310000;1154.530000;0.000000
UE/MS;046524;Locomoção de Mensalista ( LM ) ;Paga 020480;10/2022;1;300.000000;0.000000;300.000000;0.000000
UE/MS;046525;Locomoção de Rercenseador ( LR ) ;Paga 020479;10/2022;107;17283.000000;0.000000;17283.000000;0.000000
UE/MS;046569;Diárias ( EX ) ;Paga 020480;10/2022;19;2126.350000;48.030000;2078.320000;0.000000
UE/MS;046589;Produção de Recenseador ( PR ) ;Paga 020481;10/2022;34;25456.830000;1939.200000;23517.630000;0.000000
UE/MS;046591;Diárias ( EX ) ;Paga 020480;10/2022;1;60.000000;0.000000;60.000000;0.000000
UE/MS;046595;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020481;10/2022;1;1166.320000;128.190000;1038.130000;0.000000
UE/MS;046608;Diárias ( EX ) ;Paga 020488;10/2022;16;7835.360000;279.010000;7556.350000;0.000000
UE/MS;046609;Treinamento de Recenseador ( TR ) ;Paga 020487;10/2022;6;720.000000;0.000000;720.000000;0.000000
UE/MS;046610;Produção de Recenseador ( PR ) ;Paga 020485;10/2022;40;37497.700000;3278.790000;34218.910000;0.000000
UE/MS;046611;Rescisão de Recenseador ( RR ) ;Paga 020491;10/2022;33;3968.120000;126.340000;3841.780000;0.000000
UE/MS;046612;Locomoção de Mensalista ( LM ) ;Paga 020488;10/2022;6;12005.770000;0.000000;12005.770000;0.000000
UE/MS;046613;Locomoção de Rercenseador ( LR ) ;Paga 020486;10/2022;86;18289.100000;0.000000;18289.100000;0.000000
UE/MS;046614;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020489;10/2022;2;3170.150000;255.040000;2915.110000;0.000000
UE/MS;046775;Diárias ( EX ) ;Paga 020488;10/2022;5;1571.380000;20.810000;1550.570000;0.000000
UE/MS;046776;Treinamento de Recenseador ( TR ) ;Paga 020493;10/2022;20;2680.000000;0.000000;2680.000000;0.000000
UE/MS;046777;Produção de Recenseador ( PR ) ;Paga 020491;10/2022;42;36918.940000;3187.630000;33731.310000;0.000000
UE/MS;046778;Locomoção de Mensalista ( LM ) ;Paga 020494;10/2022;7;4040.000000;0.000000;4040.000000;0.000000
UE/MS;046779;Locomoção de Rercenseador ( LR ) ;Paga 020492;10/2022;102;17894.180000;0.000000;17894.180000;0.000000
UE/MS;046799;Diárias ( EX ) ;Paga 020488;10/2022;3;630.000000;0.000000;630.000000;0.000000
UE/MS;046841;Diárias ( EX ) ;Paga 020494;10/2022;12;2050.000000;0.000000;2050.000000;0.000000
UE/MS;046856;Treinamento de Recenseador ( TR ) ;Paga 020500;10/2022;18;2640.000000;0.000000;2640.000000;0.000000
UE/MS;046857;Produção de Recenseador ( PR ) ;Paga 020495;10/2022;45;52933.090000;4601.000000;48332.090000;0.000000
UE/MS;046858;Rescisão de Recenseador ( RR ) ;Paga 020498;10/2022;2;521.720000;13.030000;508.690000;0.000000
UE/MS;046859;Locomoção de Mensalista ( LM ) ;Paga 020499;10/2022;15;7592.150000;0.000000;7592.150000;0.000000
UE/MS;046860;Locomoção de Rercenseador ( LR ) ;Paga 020497;10/2022;146;32840.000000;0.000000;32840.000000;0.000000
UE/MS;046861;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020495;10/2022;2;367.960000;26.350000;341.610000;0.000000
UE/MS;046862;Diárias ( EX ) ;Paga 020494;10/2022;9;5812.600000;228.990000;5583.610000;0.000000
UE/MS;046932;Diárias ( EX ) ;Paga 020499;10/2022;13;3020.000000;0.000000;3020.000000;0.000000
UE/MS;046952;Produção de Recenseador ( PR ) ;Paga 020498;10/2022;35;29217.220000;2577.620000;26639.600000;0.000000
UE/MS;047035;Treinamento de Recenseador ( TR ) ;Paga 020506;10/2022;1;120.000000;0.000000;120.000000;0.000000
UE/MS;047036;Produção de Recenseador ( PR ) ;Paga 020502;10/2022;16;17124.560000;1416.450000;15708.110000;0.000000
UE/MS;047037;Rescisão de Recenseador ( RR ) ;Paga 020508;10/2022;10;732.440000;19.960000;712.480000;0.000000
UE/MS;047038;Locomoção de Mensalista ( LM ) ;Paga 020504;10/2022;1;12425.000000;0.000000;12425.000000;0.000000
UE/MS;047039;Locomoção de Rercenseador ( LR ) ;Paga 020503;10/2022;51;10461.600000;0.000000;10461.600000;0.000000
UE/MS;047040;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020508;10/2022;1;40.020000;3.000000;37.020000;0.000000
UE/MS;047140;Treinamento de Recenseador ( TR ) ;Paga 020511;10/2022;4;560.000000;0.000000;560.000000;0.000000
UE/MS;047141;Produção de Recenseador ( PR ) ;Paga 020508;10/2022;77;77896.380000;6741.040000;71155.340000;0.000000
UE/MS;047142;Locomoção de Mensalista ( LM ) ;Paga 020509;10/2022;9;6360.000000;0.000000;6360.000000;0.000000
UE/MS;047143;Locomoção de Rercenseador ( LR ) ;Paga 020507;10/2022;154;26142.200000;0.000000;26142.200000;0.000000
UE/MS;047183;Diárias ( EX ) ;Paga 020509;10/2022;16;2370.100000;41.630000;2328.470000;0.000000
UE/MS;047232;Diárias ( EX ) ;Paga 020509;10/2022;37;24677.950000;1135.820000;23542.130000;0.000000
UE/MS;047233;Rescisação de Mensalista ( RM ) ;Paga 020539;10/2022;2;5224.900000;729.000000;4495.900000;0.000000
UE/MS;047234;Treinamento de Recenseador ( TR ) ;Paga 020511;10/2022;4;800.000000;0.000000;800.000000;0.000000
UE/MS;047235;Produção de Recenseador ( PR ) ;Paga 020512;10/2022;50;46383.520000;3979.500000;42404.020000;0.000000
UE/MS;047236;Rescisão de Recenseador ( RR ) ;Paga 020512;10/2022;7;890.830000;23.060000;867.770000;0.000000
UE/MS;047237;Locomoção de Mensalista ( LM ) ;Paga 020516;10/2022;11;2250.000000;0.000000;2250.000000;0.000000
UE/MS;047238;Locomoção de Rercenseador ( LR ) ;Paga 020515;10/2022;141;26432.000000;0.000000;26432.000000;0.000000
